Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1. KillerID_Company_Company Details,Chrome 149.0.7827.114,,,16-06-2026 02:22:43,16-06-2026 02:27:39,4m - 55.480s,ERROR
,,,,,,,
Test Cases/KillerID_Company_Company Details/C9938(T88020)_회사 정보 탭에서 편집 모드로 들어갑니다,Chrome 149.0.7827.114,"C9938_회사 정보 탭에서 편집 모드로 들어갑니다
TestRail: C9938 (T88020) - Enter the Edit mode on the Company Details tab

사전 조건
역할: 관리자

1. KillerID 대시보드에 관리자로 로그인하세요
2. 왼쪽 메뉴에서 'Company'를 클릭하세요
3. 'Company Details' 탭에서 'Edit' 버튼을 클릭하세요
4. Organization Name, Country, Header Logo, Theme Logo, Contact Information, Timezone 등 모든 필드가 편집 가능한 상태인지 확인하세요

결과값
편집 모드가 열리고, 모든 필드를 편집할 수 있습니다.",,16-06-2026 02:22:43,16-06-2026 02:23:10,26.877s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 02:22:43,16-06-2026 02:23:06,22.163s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 02:23:06,16-06-2026 02:23:06,0.523s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 02:23:06,16-06-2026 02:23:06,0.012s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 02:23:06,16-06-2026 02:23:10,3.975s,PASSED
,,,,,,,
Test Cases/KillerID_Company_Company Details/C9939(T88021)_조직명과 국가를 변경하세요,Chrome 149.0.7827.114,"C9939_조직명과 국가를 변경하세요
TestRail: C9939 (T88021) - Change the Organization Name and the Country

사전 조건
역할: 관리자

1. KillerID 대시보드에 관리자로 로그인하세요
2. Company > Company Details 탭으로 이동하세요
3. 'Edit' 버튼을 클릭하세요
4. Organization Name 필드에 새로운 조직명을 입력하세요
5. Country 드롭다운에서 국가를 선택하세요
6. 'Save' 버튼을 클릭하세요
7. 페이지를 새로고침하고 변경 사항이 저장되었는지 확인하세요

결과값
기관명과 국가가 성공적으로 저장됩니다.",,16-06-2026 02:23:10,16-06-2026 02:23:55,44.918s,PASSED
runTimestamp = SimpleDateFormat(MMdd:HH:mm).format(new java.util.Date()),Chrome 149.0.7827.114,,,16-06-2026 02:23:10,16-06-2026 02:23:10,0.002s,PASSED
"orgName = ""automation test "" + runTimestamp",Chrome 149.0.7827.114,,,16-06-2026 02:23:10,16-06-2026 02:23:10,0.002s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 02:23:10,16-06-2026 02:23:53,42.798s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 02:23:53,16-06-2026 02:23:53,0.426s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 02:23:53,16-06-2026 02:23:53,0.004s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 02:23:53,16-06-2026 02:23:55,1.545s,PASSED
,,,,,,,
Test Cases/KillerID_Company_Company Details/C9940(T88022)_헤더 로고를 업로드하세요,Chrome 149.0.7827.114,"C9940_헤더 로고를 업로드하세요
TestRail: C9940 (T88022) - Upload the Header Logo

사전 조건
역할: 관리자

1. KillerID 대시보드에 관리자로 로그인하세요
2. Company > Company Details 탭으로 이동하세요
3. 'Edit' 버튼을 클릭하세요
4. Header Logo 섹션에서 로고 이미지 파일을 업로드하세요
5. 'Save' 버튼을 클릭하세요
6. 페이지를 새로고침하세요
7. 업로드된 헤더 로고가 네비게이션 바에 표시되는지 확인하세요

결과값
업로드된 헤더 로고가 네비게이션 바에 표시됩니다. 모든 도메인 사용자는 업데이트된 헤더 로고를 볼 수 있습니다.",,16-06-2026 02:23:55,16-06-2026 02:24:28,32.778s,PASSED
"logoFilePath = getProjectDir() + ""/Include/fixtures/sample_transparent_image.png""",Chrome 149.0.7827.114,,,16-06-2026 02:23:55,16-06-2026 02:23:55,0.001s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 02:23:55,16-06-2026 02:24:26,31.248s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 02:24:26,16-06-2026 02:24:27,0.394s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 02:24:27,16-06-2026 02:24:27,0.004s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 02:24:27,16-06-2026 02:24:28,1.010s,PASSED
,,,,,,,
