Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
7.KillerID_Login Report,Chrome 149.0.7827.200,"Round 7 - Login Report 자동화 24건 (7a 기록생성+UI 4 + 7b Filter&Export 13 + 7c 검색/페이지 7). manual 2건(C10146 비매칭IP, C10147 2SV실패) 제외. 7a 가 7b 필터 데이터 시딩 겸용 → 케이스 순서 유지. C10145 는 demo1 잘못된 PW 1회만 시도(lockout 방지). Export=이메일 발송 alert 검증. By 2SV 서브필터는 sandbox 미제공(WEAK PASS).",,27-07-2026 10:05:42,27-07-2026 10:16:06,10m - 24.729s,PASSED
,,,,,,,
Test Cases/KillerID_Login Report/C10142_로그인 리포트 탭 UI 검증,Chrome 149.0.7827.200,"[C10142] Verifying the Login Report tab UI
Role: Admin
Section: KillerID/Login Report (Round 7 Sprint 7a)

📋 사전 조건:
- admin 로그인 (AdminActions.loginAsAdmin 재사용)
- 상단 'Login Report' 탭 진입 (기존 객체 KillerID_admin_menu/a_Login Report 재사용)

🧪 단계 (inferred):
1. Login Report 탭 클릭
2. 기록 테이블 / 상태 필터 / 기간 필터 / 검색 필드 / Export 버튼 / 페이지네이션 UI 표시 검증

✅ 결과값:
- Login Report 화면의 핵심 UI 요소가 모두 렌더링됨

🔧 자동화 노트:
- 테이블 검증은 JS robust 패턴(테이블 헤더 텍스트 탐지)
- 캡처 대기 객체: 상태/기간 필터, 검색 input, Export 버튼, per-page selector",,27-07-2026 10:05:42,27-07-2026 10:06:00,17.954s,PASSED
"LR_TAB = ""KillerID_admin_menu/Page_demo.netkillersoft.com/a_Login Report""",Chrome 149.0.7827.200,,,27-07-2026 10:05:42,27-07-2026 10:05:42,0.003s,PASSED
snap = { java.lang.String label -> ... },Chrome 149.0.7827.200,,,27-07-2026 10:05:42,27-07-2026 10:05:42,0.007s,PASSED
try,Chrome 149.0.7827.200,,,27-07-2026 10:05:42,27-07-2026 10:05:58,16.175s,PASSED
Finally,Chrome 149.0.7827.200,,,27-07-2026 10:05:58,27-07-2026 10:05:58,0.110s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 10:05:58,27-07-2026 10:06:00,1.320s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 10:06:00,27-07-2026 10:06:00,0.004s,PASSED
,,,,,,,
Test Cases/KillerID_Login Report/C10143_유효한 자격증명으로 로그인 기록 검증,Chrome 149.0.7827.200,"[C10143] Login with valid credentials
Role: Admin
Section: KillerID/Login Report (Round 7 Sprint 7a)

📋 사전 조건:
- (선행) demo1 정상 로그인으로 Success 기록 생성

🧪 단계 (inferred):
1. demo1@demo.netkillersoft.com 정상 로그인 → 로그아웃/브라우저 종료
2. admin 로그인 → Login Report 탭
3. 최신 기록에 demo1 + Success 상태 검증

✅ 결과값:
- demo1 의 Success 로그인 기록이 리포트 최상단(최신)에 표시

🔧 자동화 노트:
- ⚠️ Rule#19 계정 분리: demo1 사용 (6c와 동일)
- 2-PHASE: PHASE A 기록 생성(새 브라우저) → PHASE B admin 검증
- 7b Success 필터 데이터 시딩 겸용",,27-07-2026 10:06:00,27-07-2026 10:06:33,32.914s,PASSED
"LR_TAB = ""KillerID_admin_menu/Page_demo.netkillersoft.com/a_Login Report""",Chrome 149.0.7827.200,,,27-07-2026 10:06:00,27-07-2026 10:06:00,0.001s,PASSED
"TARGET = ""demo3@demo.netkillersoft.com""",Chrome 149.0.7827.200,,,27-07-2026 10:06:00,27-07-2026 10:06:00,0.000s,PASSED
"KW = ""demo3""",Chrome 149.0.7827.200,,,27-07-2026 10:06:00,27-07-2026 10:06:00,0.000s,PASSED
"TARGET_PLAIN_PW = ""***REDACTED***""",Chrome 149.0.7827.200,,,27-07-2026 10:06:00,27-07-2026 10:06:00,0.001s,PASSED
snap = { java.lang.String label -> ... },Chrome 149.0.7827.200,,,27-07-2026 10:06:00,27-07-2026 10:06:00,0.002s,PASSED
openLoginReport = { -> ... },Chrome 149.0.7827.200,,,27-07-2026 10:06:00,27-07-2026 10:06:00,0.002s,PASSED
searchAndReadFirstRow = { java.lang.String keyword -> ... },Chrome 149.0.7827.200,,,27-07-2026 10:06:00,27-07-2026 10:06:00,0.001s,PASSED
try,Chrome 149.0.7827.200,,,27-07-2026 10:06:00,27-07-2026 10:06:32,31.638s,PASSED
Finally,Chrome 149.0.7827.200,,,27-07-2026 10:06:32,27-07-2026 10:06:32,0.101s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 10:06:32,27-07-2026 10:06:33,0.919s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 10:06:33,27-07-2026 10:06:33,0.001s,PASSED
,,,,,,,
Test Cases/KillerID_Login Report/C10144_잘못된 이메일로 로그인 기록 검증,Chrome 149.0.7827.200,"[C10144] Login with invalid email
Role: Admin
Section: KillerID/Login Report (Round 7 Sprint 7a)

📋 사전 조건:
- (선행) 존재하지 않는 이메일로 로그인 시도 → 실패 기록 생성

🧪 단계 (inferred):
1. nouser_qa@demo.netkillersoft.com (미존재) 로그인 시도 1회 → 실패 확인
2. admin 로그인 → Login Report 탭
3. Failed (By ID) 기록 생성 여부 검증

✅ 결과값:
- 로그인 실패 + 리포트에 Failed/By ID 기록 표시

🔧 자동화 노트:
- ⚠️ 미존재 계정은 기록이 안 남을 수 있음 → 0건 허용 분기(로그인 실패 자체는 FATAL 검증, 기록 유무는 리포트 명세 확인 후 확정)
- 7b By ID 필터 데이터 시딩 겸용",,27-07-2026 10:06:33,27-07-2026 10:07:02,28.923s,PASSED
"LOGIN = ""KillerID_user_profile_admin/Page_Killer ID/""",Chrome 149.0.7827.200,,,27-07-2026 10:06:33,27-07-2026 10:06:33,0.004s,PASSED
"LR_TAB = ""KillerID_admin_menu/Page_demo.netkillersoft.com/a_Login Report""",Chrome 149.0.7827.200,,,27-07-2026 10:06:33,27-07-2026 10:06:33,0.003s,PASSED
"BAD_EMAIL = ""nouser_qa@demo.netkillersoft.com""",Chrome 149.0.7827.200,,,27-07-2026 10:06:33,27-07-2026 10:06:33,0.000s,PASSED
snap = { java.lang.String label -> ... },Chrome 149.0.7827.200,,,27-07-2026 10:06:33,27-07-2026 10:06:33,0.003s,PASSED
openLoginReport = { -> ... },Chrome 149.0.7827.200,,,27-07-2026 10:06:33,27-07-2026 10:06:33,0.003s,PASSED
searchAndReadFirstRow = { java.lang.String keyword -> ... },Chrome 149.0.7827.200,,,27-07-2026 10:06:33,27-07-2026 10:06:33,0.002s,PASSED
try,Chrome 149.0.7827.200,,,27-07-2026 10:06:33,27-07-2026 10:07:01,27.956s,PASSED
Finally,Chrome 149.0.7827.200,,,27-07-2026 10:07:01,27-07-2026 10:07:01,0.107s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 10:07:01,27-07-2026 10:07:02,0.670s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 10:07:02,27-07-2026 10:07:02,0.002s,PASSED
,,,,,,,
Test Cases/KillerID_Login Report/C10145_잘못된 비밀번호로 로그인 기록 검증,Chrome 149.0.7827.200,"[C10145] Login with invalid password
Role: Admin
Section: KillerID/Login Report (Round 7 Sprint 7a)

📋 사전 조건:
- (선행) demo1 + 잘못된 비밀번호 로그인 시도 → 실패 기록 생성

🧪 단계 (inferred):
1. demo1 + 잘못된 비밀번호로 로그인 시도 1회 → 실패 확인
2. admin 로그인 → Login Report 탭
3. demo1 의 Failed (By Password) 기록 검증

✅ 결과값:
- 로그인 실패 + 리포트에 demo1 Failed/By Password 기록 표시

🔧 자동화 노트:
- 🚨 lockout 방지: 잘못된 비밀번호 시도는 반드시 1회만
- 7b By Password 필터 데이터 시딩 겸용",,27-07-2026 10:07:02,27-07-2026 10:07:31,29.442s,PASSED
