Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
takeScreenshot(),Chrome 149.0.7827.114,,,16-06-2026 07:19:10,16-06-2026 07:19:11,0.710s,PASSED
"comment(""[C9987] Setup completed: IP Filtering is now ON"")",Chrome 149.0.7827.114,,,16-06-2026 07:19:11,16-06-2026 07:19:11,0.002s,PASSED
"waitForElementClickable(findTestObject(""KillerID_company_ip_filtering/Page_demo.netkillersoft.com/button_Edit""), 10)",Chrome 149.0.7827.114,,,16-06-2026 07:19:11,16-06-2026 07:19:11,0.251s,PASSED
"click(findTestObject(""KillerID_company_ip_filtering/Page_demo.netkillersoft.com/button_Edit""))",Chrome 149.0.7827.114,,,16-06-2026 07:19:11,16-06-2026 07:19:12,0.553s,PASSED
delay(2),Chrome 149.0.7827.114,,,16-06-2026 07:19:12,16-06-2026 07:19:14,2.004s,PASSED
takeScreenshot(),Chrome 149.0.7827.114,,,16-06-2026 07:19:14,16-06-2026 07:19:14,0.305s,PASSED
"comment(""[C9987] Step 1~3: Re-entered edit mode"")",Chrome 149.0.7827.114,,,16-06-2026 07:19:14,16-06-2026 07:19:14,0.002s,PASSED
"waitForElementClickable(findTestObject(""KillerID_company_ip_filtering/Page_demo.netkillersoft.com/button_OFF""), 10)",Chrome 149.0.7827.114,,,16-06-2026 07:19:14,16-06-2026 07:19:14,0.254s,PASSED
"click(findTestObject(""KillerID_company_ip_filtering/Page_demo.netkillersoft.com/button_OFF""))",Chrome 149.0.7827.114,,,16-06-2026 07:19:14,16-06-2026 07:19:15,0.321s,PASSED
delay(1),Chrome 149.0.7827.114,,,16-06-2026 07:19:15,16-06-2026 07:19:16,1.002s,PASSED
takeScreenshot(),Chrome 149.0.7827.114,,,16-06-2026 07:19:16,16-06-2026 07:19:16,0.304s,PASSED
"comment(""[C9987] Step 4: OFF button clicked - toggle deactivated"")",Chrome 149.0.7827.114,,,16-06-2026 07:19:16,16-06-2026 07:19:16,0.002s,PASSED
"click(findTestObject(""KillerID_company_ip_filtering/Page_demo.netkillersoft.com/button_Save_Page""))",Chrome 149.0.7827.114,,,16-06-2026 07:19:16,16-06-2026 07:19:16,0.334s,PASSED
waitForPageLoad(10),Chrome 149.0.7827.114,,,16-06-2026 07:19:16,16-06-2026 07:19:16,0.010s,PASSED
delay(3),Chrome 149.0.7827.114,,,16-06-2026 07:19:16,16-06-2026 07:19:19,3.004s,PASSED
takeScreenshot(),Chrome 149.0.7827.114,,,16-06-2026 07:19:19,16-06-2026 07:19:20,0.698s,PASSED
"comment(""[C9987] Step 5: Save_Page clicked"")",Chrome 149.0.7827.114,,,16-06-2026 07:19:20,16-06-2026 07:19:20,0.002s,PASSED
"flexibleOffSpan = dynObj.call(""//span[contains(normalize-space(.), 'currently OFF') and "" + ""not(ancestor-or-self::*[contains(@style, 'display: none')]) and "" + ""not(ancestor-or-self::*[contains(@class, 'ng-hide')])]"")",Chrome 149.0.7827.114,,,16-06-2026 07:19:20,16-06-2026 07:19:20,0.003s,PASSED
"visibleByText = waitForElementVisible(flexibleOffSpan, 10, OPTIONAL)",Chrome 149.0.7827.114,,,16-06-2026 07:19:20,16-06-2026 07:19:20,0.245s,PASSED
"comment(""[C9987] Verify (a) Text-based span visible: "" + visibleByText)",Chrome 149.0.7827.114,,,16-06-2026 07:19:20,16-06-2026 07:19:20,0.002s,PASSED
"editVisible = verifyElementVisible(findTestObject(""KillerID_company_ip_filtering/Page_demo.netkillersoft.com/button_Edit""), OPTIONAL)",Chrome 149.0.7827.114,,,16-06-2026 07:19:20,16-06-2026 07:19:21,0.234s,PASSED
"comment(""[C9987] Verify (b) button_Edit visible (read-mode): "" + editVisible)",Chrome 149.0.7827.114,,,16-06-2026 07:19:21,16-06-2026 07:19:21,0.001s,PASSED
"offTextPresent = dynObj.call(""//*[contains(normalize-space(.), 'currently OFF')]"")",Chrome 149.0.7827.114,,,16-06-2026 07:19:21,16-06-2026 07:19:21,0.002s,PASSED
"offTextPresentCheck = verifyElementPresent(offTextPresent, 5, OPTIONAL)",Chrome 149.0.7827.114,,,16-06-2026 07:19:21,16-06-2026 07:19:21,0.252s,PASSED
"comment(""[C9987] Verify (c) \""currently OFF\"" text present: "" + offTextPresentCheck)",Chrome 149.0.7827.114,,,16-06-2026 07:19:21,16-06-2026 07:19:21,0.004s,PASSED
"onBtnHidden = !(verifyElementVisible(findTestObject(""KillerID_company_ip_filtering/Page_demo.netkillersoft.com/button_ON""), OPTIONAL))",Chrome 149.0.7827.114,,,16-06-2026 07:19:21,16-06-2026 07:19:31,10.227s,WARNING
"comment(""[C9987] Verify (d) button_ON hidden (not in edit mode): "" + onBtnHidden)",Chrome 149.0.7827.114,,,16-06-2026 07:19:31,16-06-2026 07:19:31,0.001s,PASSED
takeScreenshot(),Chrome 149.0.7827.114,,,16-06-2026 07:19:31,16-06-2026 07:19:31,0.291s,PASSED
passed = visibleByText || editVisible && offTextPresentCheck,Chrome 149.0.7827.114,,,16-06-2026 07:19:31,16-06-2026 07:19:31,0.001s,PASSED
assert passed,Chrome 149.0.7827.114,,,16-06-2026 07:19:31,16-06-2026 07:19:31,0.001s,PASSED
"comment(""[C9987] ✅ PASS: IP Filtering is now OFF (confirmed via "" + (visibleByText) ? direct span visibility : edit-mode exit + text presence + "")"")",Chrome 149.0.7827.114,,,16-06-2026 07:19:31,16-06-2026 07:19:31,0.002s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 07:19:31,16-06-2026 07:19:31,0.105s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:19:31,16-06-2026 07:19:31,0.003s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:19:31,16-06-2026 07:19:34,2.665s,PASSED
,,,,,,,
Test Cases/KillerID_Company_IP Filtering/C9988_IP Zone 삭제,Chrome 149.0.7827.114,"C9988 - IP Zone 삭제
TestRail: C9988 - Delete the IP Zone

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. Company > IP Filtering 탭으로 이동하세요
3. 'Edit' 버튼을 클릭하세요
4. 'Add more zones' 버튼을 클릭하세요
5. IP Zone 옆의 Delete 버튼을 클릭하세요
6. 'Save' 버튼을 클릭하세요
7. 'Save' 버튼을 다시 클릭하세요

결과값: 해당 IP Zone 이 IP Filtering 테이블에서 삭제되고, 해당 Zone 이 할당되어 있던 도메인 사용자에게서도 제거됩니다.",,16-06-2026 07:19:34,16-06-2026 07:21:04,1m - 29.564s,PASSED
dynObj = { java.lang.String xp -> ... },Chrome 149.0.7827.114,,,16-06-2026 07:19:35,16-06-2026 07:19:35,0.001s,PASSED
snap = { java.lang.String label -> ... },Chrome 149.0.7827.114,,,16-06-2026 07:19:35,16-06-2026 07:19:35,0.001s,PASSED
"forceJsClick = { com.kms.katalon.core.testobject.TestObject to, java.lang.String label -> ... }",Chrome 149.0.7827.114,,,16-06-2026 07:19:35,16-06-2026 07:19:35,0.002s,PASSED
"robustClick = { com.kms.katalon.core.testobject.TestObject to, java.lang.String label -> ... }",Chrome 149.0.7827.114,,,16-06-2026 07:19:35,16-06-2026 07:19:35,0.001s,PASSED
waitForLoadingGone = { int maxSec -> ... },Chrome 149.0.7827.114,,,16-06-2026 07:19:35,16-06-2026 07:19:35,0.001s,PASSED
"innerModalTitle = dynObj.call(""//h4[normalize-space(.)='Separate IP address with comma']"")",Chrome 149.0.7827.114,,,16-06-2026 07:19:35,16-06-2026 07:19:35,0.003s,PASSED
"addMoreRowsBtn = dynObj.call(""//div[@id='add-zone']//*[contains(normalize-space(.), 'Add more rows')][self::a or self::button]"")",Chrome 149.0.7827.114,,,16-06-2026 07:19:35,16-06-2026 07:19:35,0.003s,PASSED
"innerModalSave = dynObj.call(""//div[@id='add-zone']//div[contains(@class,'modal-footer')]//button[normalize-space(.)='Save']"")",Chrome 149.0.7827.114,,,16-06-2026 07:19:35,16-06-2026 07:19:35,0.001s,PASSED
"outerModalSave = dynObj.call(""//div[@id='ip-filtering']//div[contains(@class,'modal-footer')]//button[normalize-space(.)='Save']"")",Chrome 149.0.7827.114,,,16-06-2026 07:19:35,16-06-2026 07:19:35,0.002s,PASSED
_ts9988 = System.currentTimeMillis(),Chrome 149.0.7827.114,,,16-06-2026 07:19:35,16-06-2026 07:19:35,0.001s,PASSED
_oct2 = _ts9988.intdiv(3600000) % 200 + 20,Chrome 149.0.7827.114,,,16-06-2026 07:19:35,16-06-2026 07:19:35,0.009s,PASSED
_oct3 = _ts9988.intdiv(60000) % 100 + 10,Chrome 149.0.7827.114,,,16-06-2026 07:19:35,16-06-2026 07:19:35,0.001s,PASSED
"targetZoneName = ""TC9988_Target_"" + _ts9988",Chrome 149.0.7827.114,,,16-06-2026 07:19:35,16-06-2026 07:19:35,0.001s,PASSED
"targetFromIp = ""10."" + _oct2 + ""."" + _oct3 + "".0""",Chrome 149.0.7827.114,,,16-06-2026 07:19:35,16-06-2026 07:19:35,0.001s,PASSED
"targetToIp = ""10."" + _oct2 + ""."" + _oct3 + "".255""",Chrome 149.0.7827.114,,,16-06-2026 07:19:35,16-06-2026 07:19:35,0.001s,PASSED
zoneCreated = false,Chrome 149.0.7827.114,,,16-06-2026 07:19:35,16-06-2026 07:19:35,0.001s,PASSED
zoneDeleted = false,Chrome 149.0.7827.114,,,16-06-2026 07:19:35,16-06-2026 07:19:35,0.001s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 07:19:35,16-06-2026 07:21:00,1m - 25.665s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 07:21:00,16-06-2026 07:21:00,0.106s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:21:00,16-06-2026 07:21:00,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:21:00,16-06-2026 07:21:04,3.308s,PASSED
,,,,,,,
Test Cases/KillerID_Company_IP Filtering/C9989_IP Zone 전체 삭제,Chrome 149.0.7827.114,"C9989 - IP Zone 전체 삭제
TestRail: C9989 - Delete all IP Zones

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. Company > IP Filtering 탭으로 이동하세요
3. 'Edit' 버튼을 클릭하세요
4. 'Add more zones' 버튼을 클릭하세요
5. 모든 IP Zone 을 삭제하세요
6. 'Save' 버튼을 클릭하세요
7. 'Save' 버튼을 다시 클릭하세요

결과값: IP Filtering 테이블에 'No Record Found' 텍스트가 표시됩니다.",,16-06-2026 07:21:04,16-06-2026 07:22:58,1m - 54.103s,PASSED
dynObj = { java.lang.String xp -> ... },Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:21:04,0.001s,PASSED
snap = { java.lang.String label -> ... },Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:21:04,0.001s,PASSED
"forceJsClick = { com.kms.katalon.core.testobject.TestObject to, java.lang.String label -> ... }",Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:21:04,0.001s,PASSED
"robustClick = { com.kms.katalon.core.testobject.TestObject to, java.lang.String label -> ... }",Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:21:04,0.001s,PASSED
waitForLoadingGone = { int maxSec -> ... },Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:21:04,0.001s,PASSED
"innerModalTitle = dynObj.call(""//h4[normalize-space(.)='Separate IP address with comma']"")",Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:21:04,0.003s,PASSED
"addMoreRowsBtn = dynObj.call(""//div[@id='add-zone']//*[contains(normalize-space(.), 'Add more rows')][self::a or self::button]"")",Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:21:04,0.002s,PASSED
"innerModalSave = dynObj.call(""//div[@id='add-zone']//div[contains(@class,'modal-footer')]//button[normalize-space(.)='Save']"")",Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:21:04,0.002s,PASSED
"outerModalSave = dynObj.call(""//div[@id='ip-filtering']//div[contains(@class,'modal-footer')]//button[normalize-space(.)='Save']"")",Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:21:04,0.002s,PASSED
_ts9989 = System.currentTimeMillis(),Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:21:04,0.001s,PASSED
_oct2 = _ts9989.intdiv(3600000) % 200 + 20,Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:21:04,0.001s,PASSED
_oct3_1 = _ts9989.intdiv(60000) % 80 + 10,Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:21:04,0.001s,PASSED
_oct3_2 = _oct3_1 + 80,Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:21:04,0.000s,PASSED
_oct3_3 = _oct3_1 + 160,Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:21:04,0.001s,PASSED
if (_oct3_3 > 254),Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:21:04,0.000s,PASSED
"zoneNames = [""TC9989_Bulk_1_"" + _ts9989, ""TC9989_Bulk_2_"" + _ts9989, ""TC9989_Bulk_3_"" + _ts9989]",Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:21:04,0.000s,PASSED
"oct3s = [_oct3_1, _oct3_2, _oct3_3]",Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:21:04,0.000s,PASSED
zonesCreated = 0,Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:21:04,0.001s,PASSED
zonesDeleted = 0,Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:21:04,0.000s,PASSED
pendingCleanup = [],Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:21:04,0.000s,PASSED
try,Chrome 149.0.7827.114,,,16-06-2026 07:21:04,16-06-2026 07:22:53,1m - 49.197s,PASSED
Finally,Chrome 149.0.7827.114,,,16-06-2026 07:22:53,16-06-2026 07:22:54,0.108s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:22:54,16-06-2026 07:22:54,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,16-06-2026 07:22:54,16-06-2026 07:22:58,4.257s,PASSED
,,,,,,,
Test Cases/KillerID_Company_IP Filtering/C9990_잘못된 IPv4 Zone 저장,Chrome 149.0.7827.114,"C9990 - 잘못된 IPv4 Zone 저장
TestRail: C9990 - Save the invalid IPv4 Zone

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. Company > IP Filtering 탭으로 이동하세요
3. 'Edit' 버튼을 클릭하세요
4. 'Add more zones' 버튼을 클릭하세요
5. 'Add more zones' 버튼을 한 번 더 클릭하세요
6. 'Add more rows' 버튼을 클릭하세요
7. 'Zone Name' 을 입력하세요
8. 'From' 필드에 잘못된 IPv4 주소(옥텟 값 > 255)를 입력하세요
9. 'To' 필드에 잘못된 IPv4 주소를 입력하세요
10. 'Save' 버튼을 클릭하세요

결과값: 'Please enter valid IP Address.' 알림이 표시되고, 잘못된 IP 주소는 저장되지 않습니다.",,16-06-2026 07:22:58,16-06-2026 07:23:45,47.487s,PASSED
dynObj = { java.lang.String xp -> ... },Chrome 149.0.7827.114,,,16-06-2026 07:22:58,16-06-2026 07:22:58,0.001s,PASSED
"forceJsClick = { com.kms.katalon.core.testobject.TestObject to, java.lang.String label -> ... }",Chrome 149.0.7827.114,,,16-06-2026 07:22:58,16-06-2026 07:22:58,0.001s,PASSED
"robustClick = { com.kms.katalon.core.testobject.TestObject to, java.lang.String label -> ... }",Chrome 149.0.7827.114,,,16-06-2026 07:22:58,16-06-2026 07:22:58,0.001s,PASSED
"innerModalTitle = dynObj.call(""//h4[normalize-space(.)='Separate IP address with comma']"")",Chrome 149.0.7827.114,,,16-06-2026 07:22:58,16-06-2026 07:22:58,0.002s,PASSED
"addMoreRowsBtn = dynObj.call(""//div[@id='add-zone']//*[contains(normalize-space(.), 'Add more rows')][self::a or self::button]"")",Chrome 149.0.7827.114,,,16-06-2026 07:22:58,16-06-2026 07:22:58,0.001s,PASSED
"innerModalSave = dynObj.call(""//div[@id='add-zone']//div[contains(@class,'modal-footer')]//button[normalize-space(.)='Save']"")",Chrome 149.0.7827.114,,,16-06-2026 07:22:58,16-06-2026 07:22:58,0.001s,PASSED
"innerModalCancel = dynObj.call(""//div[@id='add-zone']//div[contains(@class,'modal-footer')]//button[normalize-space(.)='Cancel']"")",Chrome 149.0.7827.114,,,16-06-2026 07:22:58,16-06-2026 07:22:58,0.001s,PASSED
"callTestCase(findTestCase(""Common/COMMON_08_IP필터링_편집모드_진입""), [:])",Chrome 149.0.7827.114,,,16-06-2026 07:22:58,16-06-2026 07:23:18,20.178s,PASSED
delay(1),Chrome 149.0.7827.114,,,16-06-2026 07:23:18,16-06-2026 07:23:19,1.003s,PASSED
takeScreenshot(),Chrome 149.0.7827.114,,,16-06-2026 07:23:19,16-06-2026 07:23:19,0.300s,PASSED
"comment(""[C9990] Step 1~3: COMMON_08 executed - Edit mode entered"")",Chrome 149.0.7827.114,,,16-06-2026 07:23:19,16-06-2026 07:23:19,0.001s,PASSED
"waitForElementClickable(findTestObject(""KillerID_company_ip_filtering/Page_demo.netkillersoft.com/button_Manage IP Zones""), 10)",Chrome 149.0.7827.114,,,16-06-2026 07:23:19,16-06-2026 07:23:20,0.281s,PASSED
"click(findTestObject(""KillerID_company_ip_filtering/Page_demo.netkillersoft.com/button_Manage IP Zones""))",Chrome 149.0.7827.114,,,16-06-2026 07:23:20,16-06-2026 07:23:20,0.315s,PASSED
delay(2),Chrome 149.0.7827.114,,,16-06-2026 07:23:20,16-06-2026 07:23:22,2.002s,PASSED
"waitForElementVisible(findTestObject(""KillerID_company_ip_filtering/Page_demo.netkillersoft.com/h4_Manage IP Zones""), 10)",Chrome 149.0.7827.114,,,16-06-2026 07:23:22,16-06-2026 07:23:22,0.234s,PASSED
takeScreenshot(),Chrome 149.0.7827.114,,,16-06-2026 07:23:22,16-06-2026 07:23:23,0.299s,PASSED
"comment(""[C9990] Step 4: Outer Manage IP Zones modal opened"")",Chrome 149.0.7827.114,,,16-06-2026 07:23:23,16-06-2026 07:23:23,0.001s,PASSED
"robustClick.call(findTestObject(""KillerID_company_ip_filtering/Page_demo.netkillersoft.com/button_Add Zone""), ""Add Zone"")",Chrome 149.0.7827.114,,,16-06-2026 07:23:23,16-06-2026 07:23:24,1.786s,PASSED
delay(2),Chrome 149.0.7827.114,,,16-06-2026 07:23:24,16-06-2026 07:23:26,2.001s,PASSED
"waitForElementVisible(innerModalTitle, 10, STOP_ON_FAILURE)",Chrome 149.0.7827.114,,,16-06-2026 07:23:26,16-06-2026 07:23:27,0.235s,PASSED
takeScreenshot(),Chrome 149.0.7827.114,,,16-06-2026 07:23:27,16-06-2026 07:23:27,0.292s,PASSED
"comment(""[C9990] Step 5: Inner \""Separate IP address with comma\"" modal opened"")",Chrome 149.0.7827.114,,,16-06-2026 07:23:27,16-06-2026 07:23:27,0.001s,PASSED
"robustClick.call(addMoreRowsBtn, ""Add more rows"")",Chrome 149.0.7827.114,,,16-06-2026 07:23:27,16-06-2026 07:23:29,1.812s,PASSED
delay(1),Chrome 149.0.7827.114,,,16-06-2026 07:23:29,16-06-2026 07:23:30,1.002s,PASSED
"lastZoneNameInput = dynObj.call(""(//div[@id='add-zone']//input[@name='zoneName'])[last()]"")",Chrome 149.0.7827.114,,,16-06-2026 07:23:30,16-06-2026 07:23:30,0.001s,PASSED
