Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
5b.KillerID_Company_User_BulkActions,Chrome 149.0.7827.114,Sprint 4b - KillerID_User BulkActions 8 cases (Phase1 + Phase2). C10059 destructive last with self-contained Sync teardown.,,15-06-2026 10:02:58,15-06-2026 10:14:15,11m - 16.675s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10058_사용자 Bulk Actions UI 검증,Chrome 149.0.7827.114,"C10058 - 사용자 Bulk Actions UI 검증
TestRail: C10058 - Verify the User bulk actions

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 사용자 테이블 상단의 action toolbar 확인 (Delete / Force Logout / Reset Password / Change Start URL / 2-Step Verification / Download 등)
4. 초기 상태: 아무 user row 도 선택 안 됨 — action 버튼들이 비활성화 (disabled) 인지 확인
5. 1개 user row 의 체크박스 선택
6. 선택 후: 해당 action 버튼들이 활성화 (enabled) 되는지 확인

결과값: Bulk actions toolbar 의 모든 버튼이 정상 노출되고, 사용자 선택 상태에 따라 활성/비활성 전환됩니다.",,15-06-2026 10:02:58,15-06-2026 10:03:22,23.580s,PASSED
try,Chrome 149.0.7827.114,,,15-06-2026 10:02:59,15-06-2026 10:03:20,21.298s,PASSED
Finally,Chrome 149.0.7827.114,,,15-06-2026 10:03:20,15-06-2026 10:03:20,0.158s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 10:03:20,15-06-2026 10:03:20,0.013s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 10:03:20,15-06-2026 10:03:22,1.690s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10067_선택한 사용자의 Start URL 변경,Chrome 149.0.7827.114,"C10067 - 선택한 사용자의 Start URL 변경
TestRail: C10067 - Change Start URL for the selected users

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. 'User' 탭으로 이동하세요
3. 대상 테스트 사용자 검색 (검색창 활용)
4. 해당 user 의 체크박스 선택
5. action toolbar 의 'Change Start URL' 버튼 클릭
6. URL 입력란에 테스트 URL 입력 (예: https://test.example.com)
7. Save / Apply 클릭
8. user table 의 Start URL 컬럼이 입력값으로 변경되었는지 확인

결과값: 선택한 사용자의 Start URL 이 입력값으로 변경되어 테이블에 즉시 반영됩니다.",,15-06-2026 10:03:22,15-06-2026 10:03:54,31.971s,PASSED
"TARGET_EMAIL = ""demo3@demo.netkillersoft.com""",Chrome 149.0.7827.114,,,15-06-2026 10:03:22,15-06-2026 10:03:22,0.001s,PASSED
"TEST_URL = ""https://test.bulk.example.com""",Chrome 149.0.7827.114,,,15-06-2026 10:03:22,15-06-2026 10:03:22,0.001s,PASSED
"originalStartURL = """"",Chrome 149.0.7827.114,,,15-06-2026 10:03:22,15-06-2026 10:03:22,0.005s,PASSED
try,Chrome 149.0.7827.114,,,15-06-2026 10:03:22,15-06-2026 10:03:52,29.895s,FAILED
Finally,Chrome 149.0.7827.114,,,15-06-2026 10:03:52,15-06-2026 10:03:52,0.109s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 10:03:52,15-06-2026 10:03:52,0.001s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 10:03:52,15-06-2026 10:03:54,1.679s,PASSED
,,,,,,,
Test Cases/KillerID_User/C10069_선택한 사용자의 2SV 활성화,Chrome 149.0.7827.114,"C10069 - 선택한 사용자의 2SV 활성화
TestRail: C10069 - Enable 2SV for the selected users

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요 / 대상 사용자의 2SV 초기 상태 = Off
2. 'User' 탭으로 이동하세요
3. 대상 사용자 검색
4. 해당 user 의 체크박스 선택
5. action toolbar 의 '2-Step Verification' 버튼 클릭
6. Enable / On 옵션 선택 후 Apply
7. user table 의 2SV(on/off) 컬럼이 On 으로 변경되었는지 확인

결과값: 선택한 사용자의 2SV 가 On 으로 활성화됩니다. Teardown: 테스트 후 원래 상태 (Off) 로 복원.",,15-06-2026 10:03:54,15-06-2026 10:04:29,34.514s,PASSED
"TARGET_EMAIL = ""demo3@demo.netkillersoft.com""",Chrome 149.0.7827.114,,,15-06-2026 10:03:54,15-06-2026 10:03:54,0.001s,PASSED
try,Chrome 149.0.7827.114,,,15-06-2026 10:03:54,15-06-2026 10:04:27,32.859s,FAILED
Finally,Chrome 149.0.7827.114,,,15-06-2026 10:04:27,15-06-2026 10:04:27,0.100s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 10:04:27,15-06-2026 10:04:27,0.002s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.114,,,15-06-2026 10:04:27,15-06-2026 10:04:29,1.352s,PASSED
,,,,,,,
