Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
4.KillerID_Company_IP Filtering,Chrome 149.0.7827.200,,,27-07-2026 08:58:15,27-07-2026 09:14:31,16m - 15.937s,PASSED
,,,,,,,
Test Cases/KillerID_Company_IP Filtering/C9985_IP 필터링 편집모드 진입,Chrome 149.0.7827.200,"C9985 - IP 필터링 탭 편집 모드 진입
TestRail: C9985 - Enter the Edit mode on the IP Filtering tab

사전 조건: 관리자 역할

1. KillerID 대시보드에 관리자로 로그인하세요
2. Company > IP Filtering 탭으로 이동하세요
3. 'Edit' 버튼을 클릭하세요
4. IP Filtering 탭의 모든 필드가 편집 가능한 상태인지 확인하세요

결과값: IP Filtering 탭의 모든 필드를 편집할 수 있습니다.",,27-07-2026 08:58:15,27-07-2026 08:58:43,27.787s,PASSED
"callTestCase(findTestCase(""Common/COMMON_08_IP필터링_편집모드_진입""), [:])",Chrome 149.0.7827.200,,,27-07-2026 08:58:15,27-07-2026 08:58:36,21.119s,PASSED
delay(1),Chrome 149.0.7827.200,,,27-07-2026 08:58:36,27-07-2026 08:58:37,1.003s,PASSED
takeScreenshot(),Chrome 149.0.7827.200,,,27-07-2026 08:58:37,27-07-2026 08:58:37,0.311s,PASSED
"comment(""[C9985] Step 1~3: COMMON_08 executed - Edit mode entered"")",Chrome 149.0.7827.200,,,27-07-2026 08:58:37,27-07-2026 08:58:37,0.002s,PASSED
"verifyElementVisible(findTestObject(""KillerID_company_ip_filtering/Page_demo.netkillersoft.com/button_ON""), STOP_ON_FAILURE)",Chrome 149.0.7827.200,,,27-07-2026 08:58:37,27-07-2026 08:58:38,0.251s,PASSED
"verifyElementVisible(findTestObject(""KillerID_company_ip_filtering/Page_demo.netkillersoft.com/button_OFF""), STOP_ON_FAILURE)",Chrome 149.0.7827.200,,,27-07-2026 08:58:38,27-07-2026 08:58:38,0.241s,PASSED
"comment(""[C9985] Verify 1: ON/OFF toggle buttons visible"")",Chrome 149.0.7827.200,,,27-07-2026 08:58:38,27-07-2026 08:58:38,0.002s,PASSED
"verifyElementVisible(findTestObject(""KillerID_company_ip_filtering/Page_demo.netkillersoft.com/button_Manage IP Zones""), STOP_ON_FAILURE)",Chrome 149.0.7827.200,,,27-07-2026 08:58:38,27-07-2026 08:58:38,0.239s,PASSED
"comment(""[C9985] Verify 2: Manage IP Zones button visible"")",Chrome 149.0.7827.200,,,27-07-2026 08:58:38,27-07-2026 08:58:38,0.003s,PASSED
"verifyElementVisible(findTestObject(""KillerID_company_ip_filtering/Page_demo.netkillersoft.com/button_Save_Page""), STOP_ON_FAILURE)",Chrome 149.0.7827.200,,,27-07-2026 08:58:38,27-07-2026 08:58:38,0.243s,PASSED
"verifyElementVisible(findTestObject(""KillerID_company_ip_filtering/Page_demo.netkillersoft.com/button_Cancel_Page""), STOP_ON_FAILURE)",Chrome 149.0.7827.200,,,27-07-2026 08:58:38,27-07-2026 08:58:39,0.235s,PASSED
takeScreenshot(),Chrome 149.0.7827.200,,,27-07-2026 08:58:39,27-07-2026 08:58:39,0.290s,PASSED
"comment(""[C9985] Verify 3: Save_Page / Cancel_Page buttons visible - all edit mode fields confirmed"")",Chrome 149.0.7827.200,,,27-07-2026 08:58:39,27-07-2026 08:58:39,0.002s,PASSED
"click(findTestObject(""KillerID_company_ip_filtering/Page_demo.netkillersoft.com/button_Cancel_Page""))",Chrome 149.0.7827.200,,,27-07-2026 08:58:39,27-07-2026 08:58:39,0.471s,PASSED
delay(1),Chrome 149.0.7827.200,,,27-07-2026 08:58:39,27-07-2026 08:58:40,1.009s,PASSED
takeScreenshot(),Chrome 149.0.7827.200,,,27-07-2026 08:58:40,27-07-2026 08:58:41,0.280s,PASSED
"comment(""[C9985] Cleanup: Cancel clicked - exited edit mode without state change"")",Chrome 149.0.7827.200,,,27-07-2026 08:58:41,27-07-2026 08:58:41,0.002s,PASSED
"verifyElementVisible(findTestObject(""KillerID_company_ip_filtering/Page_demo.netkillersoft.com/button_Edit""), STOP_ON_FAILURE)",Chrome 149.0.7827.200,,,27-07-2026 08:58:41,27-07-2026 08:58:41,0.236s,PASSED
takeScreenshot(),Chrome 149.0.7827.200,,,27-07-2026 08:58:41,27-07-2026 08:58:41,0.278s,PASSED
"comment(""[C9985] ✅ PASS: Edit mode entered successfully and exited cleanly (read-mode confirmed)"")",Chrome 149.0.7827.200,,,27-07-2026 08:58:41,27-07-2026 08:58:41,0.010s,PASSED
try,Chrome 149.0.7827.200,,,27-07-2026 08:58:41,27-07-2026 08:58:41,0.138s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 08:58:41,27-07-2026 08:58:43,1.269s,PASSED
Start listener action : afterTestCase,Chrome 149.0.7827.200,,,27-07-2026 08:58:43,27-07-2026 08:58:43,0.003s,PASSED
,,,,,,,
